ID,Title,OPN,CON,EXT,AGR,NEU,Clusters,,,,,
9249,"Alternate Empires (What Might Have Been, #1)",4.209843655,3.555047688,3.238869108,3.575859335,2.538911162, ,,,,,
9250,"Winter in Eden (West of Eden, #2)",4.217593601,3.412108034,3.268204698,3.549827288,2.559511711, ,,,,,
9251,The Explosionist (Hardcover),4.200577859,3.482757646,3.332721188,3.668571934,2.508210879, ,,,,,
9252,"The Atrocity Archives (Laundry Files, #1)",4.168344678,3.431106507,3.326868984,3.612913965,2.571877979, ,,,,,
9253,Summerland (Kindle Edition),4.241513925,3.435250702,3.405724943,3.542206352,2.471016408, ,,,,,
9254,"Fallout (The Hot War, #2)",4.197157665,3.478909663,3.34321468,3.578851909,2.54463967, ,,,,,
9255,"Two Fronts (The War That Came Early, #5)",4.177290562,3.452663196,3.342347504,3.600446719,2.561795359, ,,,,,
9256,The Company of the Dead (Paperback),4.242371756,3.534113443,3.386625797,3.584605036,2.485174489, ,,,,,
9257,"The Gladiator (Crosstime Traffic, #5)",4.170928406,3.495619498,3.37368547,3.58217045,2.512107068, ,,,,,
9258,"Lord Darcy  (Lord Darcy, #1-3)",4.257894121,3.540448745,3.259042803,3.479432001,2.564209734, ,,,,,
9259,The Thrilling Adventures of Lovelace and Babbage (Hardcover),4.249200675,3.498443354,3.292527372,3.567808323,2.577204479, ,,,,,
9260,"The Hanged Man (Her Majesty's Psychic Service, #1)",4.196639876,3.457956427,3.288239782,3.617246213,2.634606785, ,,,,,
9261,"The Manhattan Projects, Vol. 1: Science. Bad. (Paperback)",4.23549017,3.472422231,3.362219972,3.578738438,2.505491521, ,,,,,
9262,"Lord of Mountains (Emberverse, #9)",4.203312939,3.421732653,3.350795613,3.607113175,2.584068445, ,,,,,
9263,"In the Courts of the Crimson Kings (Lords of Creation, #2)",4.204237599,3.418996105,3.361694928,3.585043654,2.581775612, ,,,,,
9264,"The League of Extraordinary Gentlemen, Vol. 2 (Paperback)",4.149405272,3.442453606,3.264108668,3.477481573,2.622448276, ,,,,,
9265,1945 (Mass Market Paperback),4.102612303,3.480721378,3.289476721,3.638706816,2.590751952, ,,,,,
9266,"Empire of Unreason (Age of Unreason, #3)",4.134960418,3.435755555,3.33685981,3.564467978,2.609538683, ,,,,,
9267,If the South Had Won the Civil War (Paperback),4.197457962,3.583695477,3.380625264,3.54026621,2.481379123, ,,,,,
9268,"The Family Trade (The Merchant Princes, #1)",4.264628333,3.442765255,3.435518079,3.668967379,2.544030666, ,,,,,
9269,"1636: The Cardinal Virtues (Ring of Fire, #19)",4.211536282,3.475017299,3.277536369,3.58299108,2.550016291, ,,,,,
9270,"Of Noble Family (Glamourist Histories, #5)",4.224075437,3.467824421,3.312686859,3.585651867,2.619990317, ,,,,,
9271,"The Given Sacrifice (Emberverse, #10)",4.191589459,3.413615025,3.317806029,3.567264145,2.621060425, ,,,,,
9272,"Stalin's Hammer: Rome (Axis of Time, #4)",4.166353662,3.499429695,3.323012041,3.535624665,2.551042949, ,,,,,
9273,The Mammoth Book of Alternate Histories (Paperback),4.208560168,3.532683751,3.226107888,3.524212545,2.571715027, ,,,,,
9274,"Sailing to Sarantium (The Sarantine Mosaic, #1)",4.284192298,3.437824067,3.398943408,3.63574461,2.535356336, ,,,,,
9275,"One King's Way (Hammer and the Cross, #2)",4.186650038,3.378599754,3.38228913,3.556313263,2.579905785, ,,,,,
9276,"Emperor (Time's Tapestry, #1)",4.171838887,3.470738847,3.367961393,3.606124641,2.57492077, ,,,,,
9277,Fire on the Mountain (Paperback),4.189725045,3.52566642,3.422613954,3.610041313,2.525987212, ,,,,,
9278,Declare (Paperback),4.231217044,3.455390762,3.360710094,3.596701385,2.575221557, ,,,,,
9279,"A Calculus of Angels (Age of Unreason, #2)",4.205604778,3.468482653,3.295735213,3.570335101,2.623887946, ,,,,,
9280,"Grant Comes East (Gettysburg, #2)",4.183283176,3.511540654,3.323706987,3.481436793,2.552415063, ,,,,,
9281,"Timekeeper (Timekeeper, #1)",4.179698913,3.51967719,3.343980017,3.624742087,2.58776962, ,,,,,
9282,"Heart of Steel (Iron Seas, #2)",4.198824643,3.482997944,3.442880556,3.607321447,2.599990784, ,,,,,
9283,"After America (The Disappearance, #2)",4.206197412,3.396267089,3.353750729,3.629604269,2.536397494, ,,,,,
9284,"The Half-Made World (The Half-Made World, #1)",4.383156848,3.495362058,3.365142124,3.627819003,2.359434455, ,,,,,
9285,The Way It Wasn't: Great Science Fiction Stories of Alternate History (Paperback),4.214125261,3.507526296,3.288195979,3.557575366,2.496053302, ,,,,,
9286,"Never Call Retreat: Lee and Grant: The Final Victory (Gettysburg, #3)",4.173662156,3.536471164,3.313909201,3.557475932,2.477934905, ,,,,,
9287,"The Shadow of the Lion (Heirs of Alexandria, #1)",4.205843249,3.367092817,3.353073211,3.567735846,2.625279476, ,,,,,
9288,Rising Sun Victorious: An Alternate History of the Pacific War (Paperback),4.16379132,3.593985921,3.35673772,3.522820829,2.477423633, ,,,,,
9289,Hitler Victorious: Eleven Stories of the German Victory in World War II (Hardcover),4.195267022,3.507726621,3.291374699,3.558256516,2.570304895, ,,,,,
9290,"The Shadows of God (Age of Unreason, #4)",4.203313631,3.412389602,3.319354424,3.624756798,2.577505165, ,,,,,
9291,The Proteus Operation (Paperback),4.203286524,3.491270291,3.315197922,3.584831158,2.456742213, ,,,,,
9292,"Empire Games (Empire Games #1, Merchant Princes Universe #7)",4.166546582,3.40611447,3.293772058,3.610763193,2.587157358, ,,,,,
9293,"Breath of Earth (Blood of Earth, #1)",4.221458702,3.506171212,3.397608745,3.574777893,2.425150492, ,,,,,
9294,"Eagle in Exile (Clash of Eagles, #2)",4.187392932,3.531839745,3.444885047,3.555881964,2.49442803, ,,,,,
9295,Time and Time Again (Paperback),4.189676937,3.521437728,3.305495371,3.581969357,2.536864898, ,,,,,
9296,"The Voyage of the Basilisk (The Memoirs of Lady Trent, #3)",4.205935218,3.432776497,3.38046511,3.617012517,2.591778429, ,,,,,
9297,"The Clockwork Scarab (Stoker &amp; Holmes, #1)",4.186845023,3.484635467,3.382481146,3.596939057,2.587708645, ,,,,,
9298,"The Queen Is Dead (The Immortal Empire, #2)",4.214041855,3.40144307,3.403116856,3.667927067,2.639317733, ,,,,,
9299,"Ack-Ack Macaque (Ack-Ack Macaque, #1)",4.211967352,3.439634428,3.382461563,3.554185322,2.500005251, ,,,,,
9300,Triumff: Her Majesty's Hero (Paperback),4.180977785,3.390713253,3.226648625,3.600588871,2.622103274, ,,,,,
9301,"Under Heaven (Under Heaven, #1)",4.287158444,3.50938099,3.449766941,3.563310053,2.511913878, ,,,,,
9302,"In High Places (Crosstime Traffic, #3)",4.152927074,3.413544904,3.326273948,3.630096169,2.657946655, ,,,,,
9303,"King and Emperor (Hammer and the Cross, #3)",4.181365944,3.422326968,3.377650259,3.607616036,2.499647216, ,,,,,
9304,"ÅŒoku: The Inner Chambers, Volume 1 (ÅŒoku: The Inner Chambers / å¤§å¥¥, #1)",4.141980023,3.525945978,3.371009359,3.541460763,2.506343322, ,,,,,
9305,"Lord of Emperors (The Sarantine Mosaic, #2)",4.294436211,3.491068802,3.430619896,3.625396652,2.486053835, ,,,,,
9306,"Maplecroft (The Borden Dispatches, #1)",4.188428774,3.438050445,3.395194108,3.57302367,2.533622288, ,,,,,
9307,"East of West, Vol. 1: The Promise (Paperback)",4.159243569,3.386628037,3.2527885,3.569950049,2.638822994, ,,,,,
9308,"Thieftaker (Thieftaker Chronicles, #1)",4.234127759,3.392457521,3.416008142,3.548697285,2.536926462, ,,,,,
9309,"Then Everything Changed: Stunning Alternate Histories of American Politics: JFK, RFK, Carter, Ford, Reagan (Hardcover)",4.133895871,3.483415197,3.35017454,3.483867289,2.522420098, ,,,,,
9310,"The Buntline Special (Weird West Tales, #1)",4.23213932,3.438493708,3.421558575,3.625300102,2.571405001, ,,,,,
9311,Swastika Night (Paperback),4.189039301,3.568071996,3.42144313,3.612189604,2.478208533, ,,,,,
9312,Time Spike (Hardcover),4.16468394,3.424076491,3.297914933,3.632587485,2.599502763, ,,,,,
9313,Lord Kalvan of Otherwhen (Paratime Police),4.221581759,3.517990257,3.298371163,3.61255357,2.549160341, ,,,,,
9314,"Into the Darkness (Darkness, #1)",4.228600956,3.38011619,3.263674766,3.484684516,2.603864684, ,,,,,
9315,The Philosopher's Flight (Hardcover),4.178978096,3.529479371,3.461126239,3.600268661,2.429160886, ,,,,,
9316,"Devil's Due (Destroyermen, #12)",4.15371719,3.401376522,3.335544495,3.581977532,2.573300879, ,,,,,
9317,"Iron to Iron (Wolf By Wolf, #1.5)",4.164443993,3.404385676,3.427396859,3.597041475,2.632067552, ,,,,,
9318,A Man Lies Dreaming (Hardcover),4.204872524,3.486798814,3.283753039,3.552811601,2.538058547, ,,,,,
9319,"Last Orders (The War That Came Early, #6)",4.153036272,3.460785646,3.2953505,3.546397633,2.560934107, ,,,,,
9320,Fallout (Hardcover),4.165544948,3.531163668,3.372496504,3.58536434,2.609845284, ,,,,,
9321,Maggot Moon (Hardcover),4.272299948,3.44575163,3.275480918,3.644884471,2.66000852, ,,,,,
9322,"Expedition to the Mountains of the Moon (Burton &amp; Swinburne, #3)",4.207624056,3.403552203,3.34262882,3.603113656,2.567790111, ,,,,,
9323,A Different Flesh (Hardcover),4.212405441,3.528485776,3.301997497,3.526555048,2.602148816, ,,,,,
9324,If the Allies Had Fallen: Sixty Alternate Scenarios of World War II (Hardcover),4.1254577,3.551433885,3.339611676,3.551377545,2.474329157, ,,,,,
9325,The Stress of Her Regard (Paperback),4.205405186,3.460595897,3.363983806,3.565078253,2.602180389, ,,,,,
9326,Virtual History: Alternatives And Counterfactuals (Paperback),4.131752448,3.552357604,3.276652643,3.467120894,2.548843514, ,,,,,
9327,"The Mislaid Magician: or Ten Years After (Cecelia and Kate, #3)",4.144649302,3.406228338,3.323664613,3.571314334,2.672269568, ,,,,,
9328,"The Cross-Time Engineer (Conrad Stargard, #1)",4.163662224,3.431196167,3.267248716,3.585879315,2.623872585, ,,,,,
9329,"Skybreaker (Matt Cruse, #2)",4.188999164,3.48856611,3.389066469,3.643811147,2.56278364, ,,,,,
9330,"Pearl Harbor (Pearl Harbor, #1)",4.138025137,3.458591825,3.365710892,3.505435379,2.574233918, ,,,,,
9331,Departures (Paperback),4.155127367,3.597991549,3.239905528,3.59482561,2.631348456, ,,,,,
9332,Black Chamber (Tales from the Black Chamber #1),4.160513621,3.536092955,3.34499963,3.562751182,2.539647064, ,,,,,
9333,1636: The Ottoman Onslaught (Hardcover),4.126736184,3.415784447,3.315568964,3.574981492,2.606498242, ,,,,,
9334,Pirate Utopia (Hardcover),4.176252629,3.413604102,3.396273562,3.579846188,2.486807766, ,,,,,
9335,"The Rising (The Alchemy Wars, #2)",4.233861898,3.428971104,3.29522447,3.54692924,2.553808, ,,,,,
9336,Crooked (Hardcover),4.161005801,3.466689975,3.383293586,3.547011329,2.587036315, ,,,,,
9337,"Vision in Silver (The Others, #3)",4.169529464,3.443131272,3.39274587,3.620591896,2.656637759, ,,,,,
9338,"A Thousand Pieces of You (Firebird, #1)",4.199992293,3.411184834,3.454156211,3.637802448,2.642645328, ,,,,,
9339,"Trial by Fire (Worldwalker, #1)",4.258280545,3.386859778,3.439000976,3.58583265,2.599096998, ,,,,,
9340,"Wildest Dreams (Fantasyland, #1)",4.186455306,3.396970169,3.446807986,3.685150774,2.621309757, ,,,,,
9341,"Days of Blood &amp; Starlight (Daughter of Smoke &amp; Bone, #2)",4.185846248,3.43164882,3.465160568,3.670796625,2.585660269, ,,,,,
9342,"Mister Monday (The Keys to the Kingdom, #1)",4.209233975,3.355587756,3.311904838,3.622950317,2.619860745, ,,,,,
9343,"Seraphina (Seraphina, #1)",4.306642986,3.391220519,3.439272935,3.690710433,2.533411123, ,,,,,
9344,"InterWorld (InterWorld, #1)",4.175440173,3.468391841,3.318648887,3.561924694,2.620655092, ,,,,,
9345,"The Drawing of the Three (The Dark Tower, #2)",4.254106767,3.387818325,3.269067767,3.629080186,2.557847599, ,,,,,
9346,"Eon: Dragoneye Reborn (Eon, #1)",4.231557392,3.488435175,3.394574943,3.635669048,2.578881669, ,,,,,
9347,His Dark Materials (His Dark Materials #1-3),4.242222984,3.430594167,3.276628989,3.644348272,2.600362347, ,,,,,
9348,"Once Upon a Time in the North (His Dark Materials, #0.5)",4.192553355,3.471210776,3.259333703,3.617519755,2.601312679, ,,,,,
9349,"Marked in Flesh (The Others, #4)",4.162865335,3.377594661,3.411875171,3.575346231,2.645781713, ,,,,,
9350,"City of Stars (Stravaganza, #2)",4.222523654,3.342960681,3.366716912,3.677291094,2.692437872, ,,,,,
9351,"The Merchant of Death (Pendragon, #1)",4.165106676,3.373612149,3.311101549,3.664870781,2.692106121, ,,,,,
9352,"Glyphein (Reality Seed, #1)",4.170323106,3.409627966,3.307820812,3.63991179,2.587740466, ,,,,,
9353,"Hollow City (Miss Peregrine's Peculiar Children, #2)",4.188000202,3.399380183,3.32384507,3.61732276,2.660189566, ,,,,,
9354,"Dreams of Gods and Monsters (Daughter of Smoke and Bone, #3)",4.28104458,3.452446336,3.377904287,3.664774805,2.574324441, ,,,,,
9355,"Bitterblue (Graceling Realm, #3)",4.200257967,3.420724309,3.392143344,3.644817436,2.599271588, ,,,,,
9356,"Humans (Neanderthal Parallax, #2)",4.173174586,3.36274033,3.368954986,3.605935996,2.625364452, ,,,,,
9357,"The Masked City (The Invisible Library, #2)",4.189520651,3.417876725,3.36859458,3.631762501,2.533579569, ,,,,,
9358,"The Long Earth (The Long Earth, #1)",4.239850633,3.42350669,3.469568609,3.546670575,2.491253623, ,,,,,
9359,"Lyra's Oxford (His Dark Materials, #3.5)",4.223912043,3.517535496,3.273556165,3.658582599,2.599957513, ,,,,,
9360,"City of Flowers (Stravaganza, #3)",4.255787624,3.326642846,3.343542792,3.632395315,2.74931561, ,,,,,
9361,"Drowned Wednesday (The Keys to the Kingdom, #3)",4.195709415,3.44930657,3.381351466,3.682136611,2.577361994, ,,,,,
9362,"Lake Silence (The World of the Others, #1; The Others, #6)",4.139593972,3.463397016,3.429295501,3.613540068,2.536887705, ,,,,,
9363,"Etched in Bone (The Others, #5)",4.169021332,3.414206797,3.438886828,3.613881037,2.63007237, ,,,,,
9364,"Red Queen (Red Queen, #1)",4.197258807,3.418670754,3.395089353,3.725166355,2.602175071, ,,,,,
9365,"For Darkness Shows the Stars (For Darkness Shows the Stars, #1)",4.164253661,3.424442681,3.363493189,3.615445059,2.566588726, ,,,,,
9366,"Archangel's Storm (Guild Hunter, #5)",4.245544473,3.561682223,3.4893634,3.684224,2.55331341, ,,,,,
9367,Collared (ebook),4.265075826,3.427555813,3.435991897,3.656444301,2.660208351, ,,,,,
9368,"Archangel's Consort (Guild Hunter, #3)",4.186323216,3.464817179,3.519906732,3.621566547,2.664392145, ,,,,,
9369,Mine to Possess (Psy-Changeling #4),4.171660608,3.433596659,3.345184896,3.601988463,2.711495974, ,,,,,
9370,"Sir Thursday (The Keys to the Kingdom, #4)",4.142143079,3.388912782,3.327439092,3.69251212,2.617043468, ,,,,,
9371,Sunshine (Mass Market Paperback),4.253351638,3.343132981,3.44912344,3.694634955,2.649304685, ,,,,,
9372,"Abhorsen (Abhorsen, #3)",4.219451282,3.400628904,3.305124466,3.676211885,2.625830149, ,,,,,
9373,"The Waste Lands (The Dark Tower, #3)",4.282527261,3.434718749,3.222805128,3.715628509,2.639285047, ,,,,,
9374,"Siege and Storm (The Shadow and Bone Trilogy, #2)",4.155767533,3.402753426,3.382350525,3.652359392,2.645085359, ,,,,,
9375,"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, #1)",4.226710353,3.423947577,3.377964431,3.528726296,2.5650172, ,,,,,
9376,"Reached (Matched, #3)",4.150551115,3.45187421,3.397392457,3.649276407,2.596928749, ,,,,,
9377,Visions of Heat (Psy-Changeling #2),4.193448564,3.509937018,3.32264809,3.66060659,2.557026891, ,,,,,
9378,"The Pledge (The Pledge, #1)",4.211288365,3.442715939,3.367942859,3.734087571,2.614543155, ,,,,,
9379,"Bonds of Justice (Psy-Changeling, #8)",4.197960024,3.442998705,3.483420384,3.671401364,2.618196202, ,,,,,
9380,"Kiss of Snow (Psy-Changeling, #10)",4.163678578,3.415512089,3.459042961,3.631945452,2.682796672, ,,,,,
9381,"Eona: The Last Dragoneye (Eon, #2)",4.214778497,3.416535533,3.432461518,3.629733239,2.557492491, ,,,,,
9382,Blaze of Memory (Psy-Changeling #7),4.212674011,3.447450538,3.40474521,3.664351271,2.665328144, ,,,,,
9383,Caressed by Ice (Psy-Changeling #3),4.214133157,3.414251516,3.380268847,3.689416009,2.640041579, ,,,,,
9384,"The Iron Thorn (Iron Codex, #1)",4.25395695,3.403159433,3.412776965,3.704339484,2.585289428, ,,,,,
9385,Prism (Hardcover),4.203566913,3.395786572,3.395451205,3.642839014,2.572961463, ,,,,,
9386,"The Winner's Kiss (The Winner's Trilogy, #3)",4.267124943,3.418490134,3.426787141,3.701926344,2.595564891, ,,,,,
9387,The Love That Split the World (Kindle Edition),4.171015474,3.449203957,3.374541913,3.672016948,2.692367394, ,,,,,
9388,ArchEnemy (Hardcover),4.163681254,3.3975374,3.323406256,3.558170921,2.641047621, ,,,,,
9389,"The Closed Gate (Reality Seed, #2)",4.125242653,3.511503614,3.395056056,3.493049583,2.528751942, ,,,,,
9390,"Illuminae (The Illuminae Files, #1)",4.180990588,3.393468791,3.313383893,3.590050244,2.61379983, ,,,,,
9391,"The Eye of Zoltar (The Last Dragonslayer, #3)",4.187532612,3.375076698,3.251282119,3.653781197,2.65744932, ,,,,,
9392,"Archangel's Legion (Guild Hunter, #6)",4.23082433,3.411933608,3.474013776,3.640957695,2.612729747, ,,,,,
9393,"The Illearth War (The Chronicles of Thomas Covenant the Unbeliever, #2)",4.255973452,3.492464065,3.371454401,3.563848571,2.599939662, ,,,,,
9394,"The Magpie Lord (A Charm of Magpies, #1)",4.270499592,3.465477089,3.350385166,3.565457891,2.617181808, ,,,,,
9395,Parallel (ebook),4.21937517,3.527583971,3.42475303,3.637012341,2.596451415, ,,,,,
9396,The Thinking Woman's Guide to Real Magic (Hardcover),4.275921878,3.425813945,3.414114391,3.631393129,2.551765233, ,,,,,
9397,"Heart of Obsidian  (Psy-Changeling, #12)",4.251463012,3.474917509,3.38180709,3.689818854,2.610982051, ,,,,,
9398,"Unbreakable (Unraveling, #2)",4.188161284,3.413365336,3.466116696,3.684674603,2.620829648, ,,,,,
9399,Ricochet (ebook),4.201003207,3.48569882,3.318867371,3.641625376,2.649051374, ,,,,,
9400,"The Wee Free Men (Discworld, #30; Tiffany Aching, #1)",4.183491687,3.432801004,3.337304783,3.635233491,2.563575736, ,,,,,
9401,"The Assassin's Curse (The Assassin's Curse, #1)",4.188483307,3.278084972,3.290728487,3.674305664,2.692321697, ,,,,,
9402,"Across the Universe (Across the Universe, #1)",4.194647238,3.487575696,3.348982685,3.588257261,2.622356283, ,,,,,
9403,"The Walls of the Universe (Universe, #1)",4.234016261,3.430161424,3.435908211,3.629683662,2.505049702, ,,,,,
9404,"Song of Susannah (The Dark Tower, #6)",4.181896404,3.396141281,3.218916411,3.659862696,2.640447009, ,,,,,
9405,"Charmed Life (Chrestomanci, #1)",4.227787369,3.447357102,3.303314732,3.575343671,2.641381487, ,,,,,
9406,"The Blue Sword (Damar, #1)",4.218075651,3.48190622,3.394700391,3.607251529,2.598858739, ,,,,,
9407,"Lady Friday (The Keys to the Kingdom, #5)",4.171125103,3.413440932,3.392189052,3.661088666,2.538816282, ,,,,,
9408,"Hostage to Pleasure (Psy-Changeling, #5)",4.162758276,3.361519494,3.432735203,3.625515834,2.731897473, ,,,,,
9409,"City of Fallen Angels (The Mortal Instruments, #4)",4.13644773,3.344822306,3.464015213,3.63574697,2.717020203, ,,,,,
9410,"The Naming (The Books of Pellinor, #1)",4.235947873,3.420444314,3.417400993,3.645027068,2.581049238, ,,,,,
9411,The Singing (Paperback),4.237024488,3.395588608,3.362997475,3.618668789,2.619074169, ,,,,,
9412,"Every Heart a Doorway (Wayward Children, #1)",4.219988314,3.478495378,3.323163486,3.608604513,2.674356348, ,,,,,
9413,"The Creeping Shadow (Lockwood &amp; Co., #4)",4.12937013,3.458698253,3.296902019,3.635933759,2.700722631, ,,,,,
9414,How to Ditch Your Fairy (Hardcover),4.134362959,3.389571808,3.431501129,3.63401064,2.555225626, ,,,,,
9415,"A World Without Heroes (Beyonders, #1)",4.207183686,3.366018071,3.333815789,3.663345417,2.634012328, ,,,,,
9416,The Rest of Us Just Live Here (Hardcover),4.176191659,3.293021689,3.28093849,3.628860413,2.720532918, ,,,,,
9417,The Long Utopia (The Long Earth #4),4.201097142,3.394611538,3.358096201,3.529735726,2.565431206, ,,,,,
9418,Crimson Bound (Kindle Edition),4.230816008,3.423826899,3.389306224,3.648186107,2.571648707, ,,,,,
